symbol,entry_time,exit_time,exit_time_15m,side,setup,matched_rule,r_multiple,r15m,hours_to_expiry,expiry_blocked,applied_risk_pct,pretp1,taken,pnl_krw
DOGEUSDT,2023-05-31 04:00:00+00:00,2023-05-31 08:00:00+00:00,2023-05-31 08:00:00+00:00,long,a_fvg_absent+a_score_ge13+a_trend_counter+a_volume,a_fvg_absent+a_score_ge13+a_trend_counter+a_volume||up||long,-1.1617564102564155,-1.1617564102564053,724.0,False,10.329187680015973,True,True,-453678.0
ETHUSDT,2023-05-31 04:00:00+00:00,2023-05-31 08:00:00+00:00,2023-05-31 08:00:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.2410326723517942,-1.241032672351787,724.0,False,0.996462384418414,True,True,-261190.0
BNBUSDT,2023-05-31 20:00:00+00:00,2023-06-01 00:00:00+00:00,2023-06-01 00:30:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,0.7672166666666643,-0.0832083333333356,708.0,False,1.056555032293037,False,True,-15282.0
SOLUSDT,2023-06-02 04:00:00+00:00,2023-06-02 16:00:00+00:00,2023-06-02 19:30:00+00:00,short,a_fvg_absent+a_mss+a_ob+a_room+a_score_ge13+a_volume,a_fvg_absent+a_mss+a_ob+a_room+a_score_ge13+a_volume||down||short,-1.06115250467197,-1.06115250467197,676.0,False,0.0,True,False,0.0
ADAUSDT,2023-06-03 16:00:00+00:00,2023-06-06 00:00:00+00:00,2023-06-05 16:15:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,2.2737951637617337,2.006279745259537,640.0,False,1.056555032293037,False,True,437466.0
AVAXUSDT,2023-06-04 04:00:00+00:00,2023-06-05 12:00:00+00:00,2023-06-06 07:45:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,0.227628048486284,0.8669782767937798,628.0,False,1.056555032293037,False,True,189043.0
BTCUSDT,2023-06-08 12:00:00+00:00,2023-06-10 12:00:00+00:00,2023-06-10 15:45:00+00:00,short,a_room+a_score_ge13+a_vol_expansion+a_volume,a_room+a_score_ge13+a_vol_expansion+a_volume||range||short,1.910309252092891,1.9103092520928917,524.0,False,0.0,False,False,0.0
DOGEUSDT,2023-06-10 16:00:00+00:00,2023-06-14 00:00:00+00:00,2023-06-14 03:45:00+00:00,short,a_room+a_score_ge13+a_vol_expansion+a_volume,a_room+a_score_ge13+a_vol_expansion+a_volume||range||short,-0.0163572166489953,-0.0163572166489954,472.0,False,0.0,True,False,0.0
BTCUSDT,2023-06-14 00:00:00+00:00,2023-06-15 08:00:00+00:00,2023-06-14 21:00:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,2.2036347105281155,2.126933819779581,392.0,False,1.274894730091847,False,True,576603.0
BTCUSDT,2023-06-17 04:00:00+00:00,2023-06-19 04:00:00+00:00,2023-06-19 07:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,0.7390274776029642,0.739027477602967,316.0,False,1.274894730091847,False,True,205780.0
SOLUSDT,2023-06-21 08:00:00+00:00,2023-06-21 12:00:00+00:00,2023-06-21 12:00:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||up||short,-1.1922864914801907,-1.1922864914801907,216.0,False,1.056555032293037,False,True,-277724.0
BTCUSDT,2023-06-21 20:00:00+00:00,2023-06-23 12:00:00+00:00,2023-06-25 07:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.6878350153006293,1.6874718969002005,204.0,False,0.996462384418414,False,True,366044.0
LINKUSDT,2023-06-22 00:00:00+00:00,2023-06-23 16:00:00+00:00,2023-06-23 16:00:00+00:00,short,a_mss+a_room+a_volume,a_mss+a_room+a_volume||up||short,-1.0199616211856433,-1.0199616211856433,200.0,False,1.4024953958902748,True,True,-311402.0
AVAXUSDT,2023-06-22 00:00:00+00:00,2023-06-24 00:00:00+00:00,2023-06-24 03:45:00+00:00,short,a_mss+a_room+a_volume,a_mss+a_room+a_volume||up||short,-0.1820499187351484,-0.1820499187351484,200.0,False,1.4024953958902748,True,True,-55581.0
ETHUSDT,2023-06-22 04:00:00+00:00,2023-06-22 08:00:00+00:00,2023-06-22 09:30:00+00:00,long,a_trend_counter+a_vol_expansion+a_volume,a_trend_counter+a_vol_expansion+a_volume||up||long,-1.2409166533482512,1.826842062832481,196.0,False,2.4103622724368643,False,True,494186.0
ADAUSDT,2023-06-23 00:00:00+00:00,2023-06-23 04:00:00+00:00,2023-06-23 04:00:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||up||short,-1.1297000000000017,-1.1297000000000017,176.0,False,1.056555032293037,True,True,-265729.0
ETHUSDT,2023-06-23 08:00:00+00:00,2023-06-23 12:00:00+00:00,2023-06-24 15:30:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.1914825865776208,0.1914825865776208,168.0,False,0.996462384418414,False,True,41972.0
BNBUSDT,2023-06-24 04:00:00+00:00,2023-06-24 12:00:00+00:00,2023-06-24 13:45:00+00:00,long,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||up||long,-1.046959230735281,-1.046959230735281,148.0,False,1.056555032293037,True,True,-243781.0
LINKUSDT,2023-06-24 16:00:00+00:00,2023-06-25 12:00:00+00:00,2023-06-24 23:30:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,3.3164628803929017,2.055778052773493,136.0,False,0.996462384418414,False,True,446463.0
ADAUSDT,2023-06-25 12:00:00+00:00,2023-06-26 16:00:00+00:00,2023-06-26 16:45:00+00:00,long,a_fvg_absent+a_ob+a_room+a_score_ge13+a_trend_counter,a_fvg_absent+a_ob+a_room+a_score_ge13+a_trend_counter||up||long,-1.036991726116055,-1.0369917261160548,116.0,False,3.924191004535349,True,True,-905066.0
DOGEUSDT,2023-06-26 16:00:00+00:00,2023-06-28 04:00:00+00:00,2023-06-28 07:30:00+00:00,long,a_mss+a_room+a_score_ge13+a_trend_counter,a_mss+a_room+a_score_ge13+a_trend_counter||range||long,0.2103109183963616,0.2103109183963612,88.0,False,11.209064665009105,False,True,340247.0
SOLUSDT,2023-06-30 12:00:00+00:00,2023-07-02 12:00:00+00:00,2023-07-02 15:45:00+00:00,long,a_mss+a_room+a_score_ge13+a_trend_counter+a_vol_expansion+a_volume,a_mss+a_room+a_score_ge13+a_trend_counter+a_vol_expansion+a_volume||range||long,1.214485181650483,1.214485181650483,668.0,False,3.5000000000000004,False,True,921390.0
DOGEUSDT,2023-07-04 12:00:00+00:00,2023-07-04 16:00:00+00:00,2023-07-04 16:30:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,0.98671079703429,-1.1143392029657149,572.0,False,1.056555032293037,False,True,-266055.0
LINKUSDT,2023-07-05 08:00:00+00:00,2023-07-08 16:00:00+00:00,2023-07-08 19:45:00+00:00,long,a_fvg_absent+a_room+a_score_ge13,a_fvg_absent+a_room+a_score_ge13||range||long,-0.2678937741154253,-0.2678937741154253,552.0,False,0.0,True,False,0.0
BTCUSDT,2023-07-11 12:00:00+00:00,2023-07-11 16:00:00+00:00,2023-07-11 16:00:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,-1.3338333333333396,-1.3338333333333396,404.0,False,1.056555032293037,True,True,-268079.0
ETHUSDT,2023-07-11 12:00:00+00:00,2023-07-11 20:00:00+00:00,2023-07-11 23:00:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,0.3169916666666723,0.3169916666666723,404.0,False,1.056555032293037,False,True,63710.0
ETHUSDT,2023-07-13 16:00:00+00:00,2023-07-13 20:00:00+00:00,2023-07-13 20:00:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-1.333833333333333,-1.3338333333333332,352.0,False,1.274894730091847,True,True,-265626.0
XRPUSDT,2023-07-13 16:00:00+00:00,2023-07-14 00:00:00+00:00,2023-07-13 20:15:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter+a_vol_expansion+a_volume,a_fvg_absent+a_ob+a_room+a_trend_counter+a_vol_expansion+a_volume||range||short,7.130507495652154,5.712755495652164,352.0,False,10.669571134197419,False,True,1791896.0
DOGEUSDT,2023-07-13 20:00:00+00:00,2023-07-14 00:00:00+00:00,2023-07-14 00:15:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,-1.2666788836583758,-0.0160538836583895,348.0,False,1.056555032293037,False,True,-3708.0
ADAUSDT,2023-07-14 12:00:00+00:00,2023-07-14 16:00:00+00:00,2023-07-14 17:15:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.0208075313807532,-1.0208075313807532,332.0,False,0.996462384418414,True,True,-240564.0
AVAXUSDT,2023-07-14 12:00:00+00:00,2023-07-14 16:00:00+00:00,2023-07-14 18:15:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.0336592811899326,-0.7338092811899325,332.0,False,0.996462384418414,False,True,-172930.0
XRPUSDT,2023-07-14 12:00:00+00:00,2023-07-14 16:00:00+00:00,2023-07-14 16:15:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.0342986303811,-1.0342986303811,332.0,False,0.996462384418414,True,True,-243743.0
BTCUSDT,2023-07-14 12:00:00+00:00,2023-07-17 20:00:00+00:00,2023-07-17 23:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-0.696334247968203,-0.696334247968203,332.0,False,0.996462384418414,True,True,-164099.0
BNBUSDT,2023-07-14 16:00:00+00:00,2023-07-16 16:00:00+00:00,2023-07-16 19:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-0.8302138336927954,-0.8302138336927953,328.0,False,0.996462384418414,True,True,-190212.0
SOLUSDT,2023-07-14 16:00:00+00:00,2023-07-14 20:00:00+00:00,2023-07-14 20:15:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.5928899197379601,-1.0562850802620405,328.0,False,0.996462384418414,False,True,-242007.0
LINKUSDT,2023-07-14 16:00:00+00:00,2023-07-14 20:00:00+00:00,2023-07-14 20:00:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.159410261412411,-1.159410261412411,328.0,False,0.996462384418414,True,True,-265634.0
ETHUSDT,2023-07-14 20:00:00+00:00,2023-07-16 20:00:00+00:00,2023-07-16 23:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.5831377280007759,0.5831377280007759,324.0,False,0.996462384418414,False,True,130654.0
BTCUSDT,2023-07-19 00:00:00+00:00,2023-07-21 00:00:00+00:00,2023-07-21 03:45:00+00:00,short,a_fvg_absent+a_room+a_score_ge13+a_trend_counter+a_volume,a_fvg_absent+a_room+a_score_ge13+a_trend_counter+a_volume||down||short,-0.0710543561027205,-0.0710543561027205,224.0,False,0.0,True,False,0.0
AVAXUSDT,2023-07-25 04:00:00+00:00,2023-07-27 04:00:00+00:00,2023-07-27 07:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-0.0913722138612818,-0.0913722138612817,76.0,False,1.274894730091847,True,True,-25932.0
ETHUSDT,2023-07-25 12:00:00+00:00,2023-07-27 12:00:00+00:00,2023-07-27 15:45:00+00:00,short,a_fvg_absent+a_room+a_score_ge13+a_trend_counter+a_volume,a_fvg_absent+a_room+a_score_ge13+a_trend_counter+a_volume||down||short,-0.0516584833056483,-0.0516584833056483,68.0,False,0.0,True,False,0.0
ADAUSDT,2023-07-27 00:00:00+00:00,2023-07-29 00:00:00+00:00,2023-07-29 03:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-0.3692597354886072,-0.3692597354886072,32.0,True,1.274894730091847,True,False,0.0
XRPUSDT,2023-07-31 00:00:00+00:00,2023-07-31 08:00:00+00:00,2023-07-31 04:45:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,2.0612681976744454,2.370725174418638,608.0,False,1.056555032293037,False,True,544833.0
ETHUSDT,2023-07-31 00:00:00+00:00,2023-08-01 20:00:00+00:00,2023-08-01 23:15:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,0.5636253388858202,0.5636253388858192,608.0,False,1.274894730091847,False,True,159774.0
BTCUSDT,2023-07-31 20:00:00+00:00,2023-08-01 00:00:00+00:00,2023-08-01 18:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,0.3436176010121514,0.3436176010121515,588.0,False,1.274894730091847,False,True,99794.0
LINKUSDT,2023-08-01 00:00:00+00:00,2023-08-03 00:00:00+00:00,2023-08-03 03:45:00+00:00,long,a_mss+a_room+a_score_ge13+a_trend_counter,a_mss+a_room+a_score_ge13+a_trend_counter||range||long,-0.1021561768999421,-0.1021561768999421,584.0,False,11.209064665009105,True,True,-261992.0
DOGEUSDT,2023-08-01 00:00:00+00:00,2023-08-04 08:00:00+00:00,2023-08-04 11:45:00+00:00,long,a_fvg_absent+a_ob+a_score_ge13+a_volume,a_fvg_absent+a_ob+a_score_ge13+a_volume||range||long,-0.1887479568036131,-0.1887479568036118,584.0,False,2.3594458374095173,True,True,-101893.0
ADAUSDT,2023-08-02 00:00:00+00:00,2023-08-03 12:00:00+00:00,2023-08-03 08:30:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,2.121068869209801,2.143332493188004,560.0,False,1.056555032293037,False,True,521744.0
BTCUSDT,2023-08-03 12:00:00+00:00,2023-08-06 20:00:00+00:00,2023-08-06 23:45:00+00:00,short,a_room+a_score_ge13+a_vol_expansion+a_volume,a_room+a_score_ge13+a_vol_expansion+a_volume||range||short,0.3463399554657017,0.3463399554657018,524.0,False,0.0,True,False,0.0
ETHUSDT,2023-08-03 12:00:00+00:00,2023-08-06 20:00:00+00:00,2023-08-06 23:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,0.5495343142550418,0.5495343142550474,524.0,False,1.274894730091847,False,True,163235.0
ETHUSDT,2023-08-08 00:00:00+00:00,2023-08-08 12:00:00+00:00,2023-08-08 13:00:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-1.1096332350166378,-1.109633235016641,416.0,False,1.274894730091847,True,True,-330477.0
ADAUSDT,2023-08-08 04:00:00+00:00,2023-08-08 12:00:00+00:00,2023-08-08 13:00:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-1.0718423988842398,-1.071842398884241,412.0,False,1.274894730091847,True,True,-319222.0
BTCUSDT,2023-08-08 08:00:00+00:00,2023-08-08 12:00:00+00:00,2023-08-08 12:00:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-1.3184060386906706,-1.3184060386906704,408.0,False,1.274894730091847,True,True,-290642.0
LINKUSDT,2023-08-09 00:00:00+00:00,2023-08-09 04:00:00+00:00,2023-08-09 05:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-1.1266274934952296,0.1239975065047703,392.0,False,1.274894730091847,False,True,35443.0
BNBUSDT,2023-08-09 12:00:00+00:00,2023-08-09 16:00:00+00:00,2023-08-09 18:00:00+00:00,long,a_fvg_absent+a_room+a_volume,a_fvg_absent+a_room+a_volume||up||long,-1.332833333333339,-1.332833333333339,380.0,False,1.6227227595325122,True,True,-269369.0
BTCUSDT,2023-08-09 16:00:00+00:00,2023-08-11 16:00:00+00:00,2023-08-11 19:45:00+00:00,short,a_room+a_sweep+a_trend_counter+a_vol_expansion+a_volume,a_room+a_sweep+a_trend_counter+a_vol_expansion+a_volume||up||short,1.4897199986646128,1.489719998664598,376.0,False,4.036791654039396,False,True,705620.0
BTCUSDT,2023-08-16 00:00:00+00:00,2023-10-16 12:00:00+00:00,2023-08-19 11:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,0.8624349317917441,5.407271514287079,224.0,False,1.274894730091847,False,True,1578114.0
SOLUSDT,2023-08-17 20:00:00+00:00,2023-08-18 00:00:00+00:00,2023-08-18 03:00:00+00:00,long,a_room+a_score_ge13+a_trend_counter,a_room+a_score_ge13+a_trend_counter||down||long,-1.029411722040788,-1.029411722040788,180.0,False,4.315614007975119,True,True,-1016992.0
BTCUSDT,2023-08-28 12:00:00+00:00,2023-08-28 16:00:00+00:00,2023-08-28 17:00:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-1.166864906577049,-1.166864906577049,764.0,False,1.274894730091847,True,False,0.0
ETHUSDT,2023-08-28 12:00:00+00:00,2023-08-29 00:00:00+00:00,2023-08-29 01:15:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-1.1154147863275157,-1.1154147863275157,764.0,False,1.274894730091847,True,True,-311072.0
SOLUSDT,2023-08-29 12:00:00+00:00,2023-09-01 20:00:00+00:00,2023-09-01 23:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,2.032444563705897,2.0324445637058965,740.0,False,1.274894730091847,False,True,558757.0
BTCUSDT,2023-08-30 12:00:00+00:00,2023-08-31 12:00:00+00:00,2023-08-31 12:00:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.1914425767695746,0.1914425767695747,716.0,False,0.996462384418414,False,False,0.0
ETHUSDT,2023-08-31 20:00:00+00:00,2023-09-01 16:00:00+00:00,2023-09-01 17:15:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.0362766526875873,-1.036276652687587,684.0,False,0.996462384418414,True,True,-222673.0
AVAXUSDT,2023-09-05 20:00:00+00:00,2023-09-06 16:00:00+00:00,2023-09-06 17:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,-1.052064087242307,-1.0520640872423068,564.0,False,1.274894730091847,True,True,-293740.0
LINKUSDT,2023-09-06 16:00:00+00:00,2023-09-07 00:00:00+00:00,2023-09-06 20:15:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,1.590843610074625,1.770504291044776,544.0,False,1.056555032293037,False,True,404177.0
DOGEUSDT,2023-09-07 20:00:00+00:00,2023-09-08 08:00:00+00:00,2023-09-08 23:15:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,0.1878235902886553,0.1878235902886544,516.0,False,1.274894730091847,False,True,52705.0
BTCUSDT,2023-09-10 20:00:00+00:00,2023-09-11 12:00:00+00:00,2023-09-11 10:30:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,1.718120538995001,1.8945654401406709,444.0,False,1.274894730091847,False,False,0.0
XRPUSDT,2023-09-11 16:00:00+00:00,2023-09-13 16:00:00+00:00,2023-09-13 19:45:00+00:00,short,a_room+a_score_ge13+a_volume,a_room+a_score_ge13+a_volume||range||short,0.0351158314196949,0.0351158314196949,424.0,False,1.274894730091847,True,True,9878.0
ETHUSDT,2023-09-16 00:00:00+00:00,2023-09-18 00:00:00+00:00,2023-09-18 02:15:00+00:00,short,a_room+a_score_ge13+a_trend_counter,a_room+a_score_ge13+a_trend_counter||up||short,-0.0103998386719762,0.1816722791107318,320.0,False,4.315614007975119,False,True,173060.0
LINKUSDT,2023-09-18 08:00:00+00:00,2023-09-18 16:00:00+00:00,2023-09-18 12:15:00+00:00,long,a_mss+a_room+a_score_ge13+a_trend_counter+a_vol_expansion+a_volume,a_mss+a_room+a_score_ge13+a_trend_counter+a_vol_expansion+a_volume||range||long,2.8478809707404618,2.644644729058832,264.0,False,3.5000000000000004,False,True,2059166.0
SOLUSDT,2023-09-18 08:00:00+00:00,2023-09-19 08:00:00+00:00,2023-09-19 09:00:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||range||short,-1.0255423629776792,-1.025542362977679,264.0,False,1.056555032293037,True,True,-241047.0
BTCUSDT,2023-09-18 16:00:00+00:00,2023-09-20 16:00:00+00:00,2023-09-20 19:45:00+00:00,long,a_mss+a_room+a_score_ge13+a_trend_counter,a_mss+a_room+a_score_ge13+a_trend_counter||range||long,-0.2685111151198949,-0.268511115119895,256.0,False,11.209064665009105,True,False,0.0
LINKUSDT,2023-09-19 00:00:00+00:00,2023-09-19 04:00:00+00:00,2023-09-19 04:45:00+00:00,short,a_room+a_score_ge13+a_vol_expansion+a_volume,a_room+a_score_ge13+a_vol_expansion+a_volume||range||short,-1.0423363358561633,-1.042336335856163,248.0,False,0.0,True,False,0.0
XRPUSDT,2023-09-20 04:00:00+00:00,2023-09-20 08:00:00+00:00,2023-09-20 08:30:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.4173181467964356,0.0175181467964355,220.0,False,0.996462384418414,False,True,4201.0
XRPUSDT,2023-09-29 12:00:00+00:00,2023-09-29 20:00:00+00:00,2023-09-29 16:30:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||up||short,3.760284380059628,4.275152970392302,668.0,False,1.056555032293037,False,True,926070.0
ETHUSDT,2023-09-29 12:00:00+00:00,2023-10-01 12:00:00+00:00,2023-10-01 15:45:00+00:00,short,a_room+a_sweep+a_trend_counter+a_vol_expansion+a_volume,a_room+a_sweep+a_trend_counter+a_vol_expansion+a_volume||up||short,-0.558447322123614,-0.558447322123614,668.0,False,4.036791654039396,True,True,-542585.0
LINKUSDT,2023-09-29 12:00:00+00:00,2023-10-01 12:00:00+00:00,2023-10-01 15:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.9559170799062954,0.9559170799062956,668.0,False,0.996462384418414,False,True,229261.0
ADAUSDT,2023-09-29 16:00:00+00:00,2023-10-01 16:00:00+00:00,2023-10-01 19:45:00+00:00,long,a_fvg_absent+a_room+a_volume,a_fvg_absent+a_room+a_volume||up||long,1.506783992228419,1.5067839922284076,664.0,False,1.6227227595325122,False,True,588498.0
BTCUSDT,2023-09-29 16:00:00+00:00,2023-10-01 16:00:00+00:00,2023-10-01 19:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.2777586407158304,0.2777586407158304,664.0,False,0.996462384418414,True,False,0.0
AVAXUSDT,2023-09-29 20:00:00+00:00,2023-09-30 04:00:00+00:00,2023-09-30 00:30:00+00:00,long,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||up||long,1.6749766755832898,1.7217655743795457,660.0,False,1.056555032293037,False,True,454687.0
XRPUSDT,2023-09-30 04:00:00+00:00,2023-10-02 04:00:00+00:00,2023-10-02 07:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.0174171597633141,0.0174171597633141,652.0,False,0.996462384418414,True,True,4417.0
DOGEUSDT,2023-10-02 08:00:00+00:00,2023-10-02 12:00:00+00:00,2023-10-02 14:30:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||up||short,0.8729071428571334,1.8239946938775935,600.0,False,1.056555032293037,False,True,495834.0
LINKUSDT,2023-10-02 12:00:00+00:00,2023-10-02 16:00:00+00:00,2023-10-02 16:00:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.040034773523266,-1.0400347735232658,596.0,False,0.996462384418414,True,True,-271781.0
SOLUSDT,2023-10-02 12:00:00+00:00,2023-10-04 12:00:00+00:00,2023-10-04 15:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-0.917343945052891,-0.9173439450528909,596.0,False,0.996462384418414,True,True,-239720.0
BNBUSDT,2023-10-02 12:00:00+00:00,2023-10-03 00:00:00+00:00,2023-10-02 16:15:00+00:00,short,a_fvg_absent+a_ob+a_room+a_trend_counter,a_fvg_absent+a_ob+a_room+a_trend_counter||up||short,3.677420748299296,2.472267687074882,596.0,False,1.056555032293037,False,True,583511.0
AVAXUSDT,2023-10-02 16:00:00+00:00,2023-10-05 00:00:00+00:00,2023-10-04 19:30:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,2.28698616895795,2.231016852070287,592.0,False,0.996462384418414,False,True,576966.0
ADAUSDT,2023-10-02 16:00:00+00:00,2023-10-03 00:00:00+00:00,2023-10-02 21:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.1668094473007713,0.1668094473007713,592.0,False,0.996462384418414,False,True,43139.0
DOGEUSDT,2023-10-02 16:00:00+00:00,2023-10-02 20:00:00+00:00,2023-10-02 20:00:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.2164806667981758,-1.2164806667981445,592.0,False,0.996462384418414,True,True,-314596.0
ETHUSDT,2023-10-02 16:00:00+00:00,2023-10-03 12:00:00+00:00,2023-10-02 21:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,0.583601458694397,0.5836014586943968,592.0,False,0.996462384418414,False,True,150926.0
BTCUSDT,2023-10-02 20:00:00+00:00,2023-10-04 20:00:00+00:00,2023-10-04 23:45:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,1.0134117216266527,1.0134117216266527,588.0,False,0.996462384418414,False,False,0.0
DOGEUSDT,2023-10-03 12:00:00+00:00,2023-10-03 20:00:00+00:00,2023-10-03 16:15:00+00:00,short,a_room+a_sweep+a_trend_counter+a_vol_expansion+a_volume,a_room+a_sweep+a_trend_counter+a_vol_expansion+a_volume||up||short,1.955330822342913,1.8336253141972816,572.0,False,4.036791654039396,False,True,538432.0
LINKUSDT,2023-10-03 16:00:00+00:00,2023-10-04 00:00:00+00:00,2023-10-04 00:30:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.022802474614784,-1.0228024746147837,568.0,False,0.996462384418414,True,True,-269227.0
ADAUSDT,2023-10-04 00:00:00+00:00,2023-10-04 04:00:00+00:00,2023-10-04 04:00:00+00:00,long,a_room+a_vol_expansion+a_volume,a_room+a_vol_expansion+a_volume||up||long,-1.1223397593656022,-1.122339759365599,560.0,False,0.996462384418414,True,True,-298438.0
