symbol,entry_time,exit_time,entry,sl,R
ADAUSDT,2022-02-09 16:00:00+00:00,2022-02-10 03:47:00+00:00,1.2072,1.2174964285714287,2.9625390218522014
ADAUSDT,2022-02-24 16:00:00+00:00,2022-02-28 22:35:00+00:00,0.8321,0.952944,-1.0
ADAUSDT,2022-04-02 12:00:00+00:00,2022-04-02 18:09:00+00:00,1.1717,1.1529308571428571,-1.0
ADAUSDT,2022-05-05 12:00:00+00:00,2022-05-07 21:59:00+00:00,0.8144,0.7578377142857143,-1.0
ADAUSDT,2022-07-19 00:00:00+00:00,2022-07-19 04:00:00+00:00,0.4836,0.4795053571428571,-1.0
ADAUSDT,2022-07-20 00:00:00+00:00,2022-07-24 09:24:00+00:00,0.5294,0.5548571428571428,0.0
ADAUSDT,2022-08-05 04:00:00+00:00,2022-08-10 12:59:00+00:00,0.5119,0.5575068571428571,-0.46703503232596655
ADAUSDT,2022-08-15 12:00:00+00:00,2022-08-18 23:18:00+00:00,0.5541,0.518684,-1.0
ADAUSDT,2022-09-04 00:00:00+00:00,2022-09-06 01:13:00+00:00,0.4862,0.5103902857142858,-1.0
ADAUSDT,2022-09-10 08:00:00+00:00,2022-09-11 08:17:00+00:00,0.5173,0.5270228571428571,0.0
ADAUSDT,2022-09-13 16:00:00+00:00,2022-09-15 15:16:00+00:00,0.4627,0.4510022857142857,0.0
ADAUSDT,2022-09-15 04:00:00+00:00,2022-09-20 12:59:00+00:00,0.4767,0.5027862857142857,1.3110337122954587
ADAUSDT,2022-10-24 16:00:00+00:00,2022-10-24 20:16:00+00:00,0.3592,0.3608892857142857,-1.0
ADAUSDT,2022-11-02 16:00:00+00:00,2022-11-02 20:06:00+00:00,0.4037,0.4059732142857143,5.378633150039218
ADAUSDT,2022-12-03 08:00:00+00:00,2022-12-08 16:59:00+00:00,0.3227,0.330652,1.509054325955733
ADAUSDT,2022-12-06 20:00:00+00:00,2022-12-07 00:40:00+00:00,0.3178,0.3188022857142857,-1.0
ADAUSDT,2023-01-09 00:00:00+00:00,2023-01-09 04:00:00+00:00,0.2998,0.302672,-1.0
ADAUSDT,2023-01-11 04:00:00+00:00,2023-01-12 02:52:00+00:00,0.3121,0.3066834285714285,2.120054858107363
ADAUSDT,2023-01-16 00:00:00+00:00,2023-01-18 15:54:00+00:00,0.348,0.3341662857142857,-1.0
ADAUSDT,2023-01-22 20:00:00+00:00,2023-01-28 04:59:00+00:00,0.369,0.3460902857142857,0.9777511723037018
ADAUSDT,2023-02-13 20:00:00+00:00,2023-02-14 15:10:00+00:00,0.3564,0.3742377142857143,-1.0
ADAUSDT,2023-02-16 16:00:00+00:00,2023-02-17 00:01:00+00:00,0.4034,0.385512,-1.0
ADAUSDT,2023-02-20 00:00:00+00:00,2023-02-20 08:17:00+00:00,0.3922,0.3902607142857143,8.023941068140042
ADAUSDT,2023-02-27 12:00:00+00:00,2023-02-28 03:22:00+00:00,0.3668,0.3723628571428571,0.0
ADAUSDT,2023-03-14 04:00:00+00:00,2023-03-14 08:12:00+00:00,0.3402,0.3377732142857143,-1.0
ADAUSDT,2023-03-14 12:00:00+00:00,2023-03-14 19:18:00+00:00,0.3646,0.3686988571428571,3.9526000278823528
ADAUSDT,2023-03-15 08:00:00+00:00,2023-03-20 16:59:00+00:00,0.3359,0.3112622857142857,-0.0365293626495947
ADAUSDT,2023-03-18 20:00:00+00:00,2023-03-24 04:59:00+00:00,0.3441,0.3149548571428571,0.6724962748019749
ADAUSDT,2023-03-21 20:00:00+00:00,2023-03-23 14:56:00+00:00,0.3751,0.3868691428571428,0.0
ADAUSDT,2023-04-21 16:00:00+00:00,2023-04-27 00:59:00+00:00,0.3945,0.3741285714285714,0.7559607293127606
ADAUSDT,2023-04-27 08:00:00+00:00,2023-04-27 12:31:00+00:00,0.4053,0.4024767857142857,-1.0
ADAUSDT,2023-04-28 12:00:00+00:00,2023-04-29 17:30:00+00:00,0.4028,0.3998232142857142,0.0
ADAUSDT,2023-06-03 16:00:00+00:00,2023-06-05 16:14:00+00:00,0.3777,0.3866502857142856,2.318329821873235
ADAUSDT,2023-06-23 00:00:00+00:00,2023-06-23 04:02:00+00:00,0.2907,0.29295,-1.0
ADAUSDT,2023-06-25 12:00:00+00:00,2023-06-26 16:45:00+00:00,0.2913,0.2835302857142857,-1.0
ADAUSDT,2023-07-14 12:00:00+00:00,2023-07-14 17:17:00+00:00,0.3492,0.3328114285714285,-1.0
ADAUSDT,2023-07-27 00:00:00+00:00,2023-07-30 04:21:00+00:00,0.3094,0.314844,-1.0
ADAUSDT,2023-08-02 00:00:00+00:00,2023-08-04 12:30:00+00:00,0.3117,0.3179914285714286,2.6875567665758147
ADAUSDT,2023-08-08 04:00:00+00:00,2023-08-08 13:04:00+00:00,0.2923,0.2963971428571428,-1.0
ADAUSDT,2023-09-29 16:00:00+00:00,2023-10-02 18:39:00+00:00,0.249,0.2422354285714285,2.015712113532652
ADAUSDT,2023-10-02 16:00:00+00:00,2023-10-03 20:04:00+00:00,0.2585,0.255388,0.0
ADAUSDT,2023-10-04 00:00:00+00:00,2023-10-04 04:13:00+00:00,0.2567,0.2546102857142857,-1.0
ADAUSDT,2023-10-22 08:00:00+00:00,2023-10-22 12:00:00+00:00,0.2578,0.2568749999999999,-1.0
ADAUSDT,2023-10-22 16:00:00+00:00,2023-10-22 22:58:00+00:00,0.2604,0.263488,-1.0
ADAUSDT,2023-10-23 12:00:00+00:00,2023-10-23 22:45:00+00:00,0.2627,0.256332,2.0778894472361893
ADAUSDT,2023-10-25 04:00:00+00:00,2023-10-25 16:23:00+00:00,0.2782,0.2751508571428571,2.837143928035903
ADAUSDT,2023-11-09 20:00:00+00:00,2023-11-10 00:10:00+00:00,0.3566,0.3537696428571428,3.9463722397475802
ADAUSDT,2024-01-22 12:00:00+00:00,2024-01-27 20:59:00+00:00,0.4975,0.52132,0.3610411418975648
ADAUSDT,2024-02-01 00:00:00+00:00,2024-02-01 05:28:00+00:00,0.4938,0.4891508571428571,-1.0
ADAUSDT,2024-02-06 16:00:00+00:00,2024-02-08 07:59:00+00:00,0.5018,0.5263045714285713,-1.0
ADAUSDT,2024-02-25 16:00:00+00:00,2024-02-26 02:08:00+00:00,0.5829,0.5766594285714286,0.0
ADAUSDT,2024-02-28 20:00:00+00:00,2024-02-29 07:18:00+00:00,0.6209,0.607516,4.8577405857740334
ADAUSDT,2024-03-05 16:00:00+00:00,2024-03-05 20:38:00+00:00,0.5516,0.5284371428571428,3.8051066979153827
ADAUSDT,2024-03-26 20:00:00+00:00,2024-03-27 01:13:00+00:00,0.6675,0.6711785714285714,-1.0
ADAUSDT,2024-04-11 00:00:00+00:00,2024-04-12 18:36:00+00:00,0.5904,0.6183342857142857,4.498619208346124
ADAUSDT,2024-05-06 12:00:00+00:00,2024-05-11 20:59:00+00:00,0.4542,0.4130205714285714,-0.3545459591474244
ADAUSDT,2024-05-21 20:00:00+00:00,2024-05-22 12:34:00+00:00,0.493,0.481,-1.0
ADAUSDT,2024-06-13 04:00:00+00:00,2024-06-14 21:25:00+00:00,0.4333,0.4443902857142857,2.3001854905193904
ADAUSDT,2024-07-01 00:00:00+00:00,2024-07-01 04:00:00+00:00,0.3945,0.3975011428571428,-1.0
ADAUSDT,2024-07-11 12:00:00+00:00,2024-07-12 12:59:00+00:00,0.4037,0.4097554285714286,0.0
ADAUSDT,2024-07-27 12:00:00+00:00,2024-07-29 02:56:00+00:00,0.4233,0.4317114285714286,0.0
ADAUSDT,2024-09-11 12:00:00+00:00,2024-09-11 16:09:00+00:00,0.3323,0.3310589285714285,4.801438848920589
ADAUSDT,2024-09-14 16:00:00+00:00,2024-09-15 03:45:00+00:00,0.3516,0.3502678571428572,2.302949061662217
ADAUSDT,2024-09-24 12:00:00+00:00,2024-09-29 20:59:00+00:00,0.3674,0.3443354285714285,1.4481084161236732
ADAUSDT,2024-09-27 16:00:00+00:00,2024-09-30 14:59:00+00:00,0.4007,0.3807754285714286,-1.0
ADAUSDT,2024-10-02 00:00:00+00:00,2024-10-02 04:00:00+00:00,0.3564,0.3590232142857142,-1.0
ADAUSDT,2024-10-02 08:00:00+00:00,2024-10-02 12:00:00+00:00,0.3531,0.3503553571428571,-1.0
ADAUSDT,2024-10-03 08:00:00+00:00,2024-10-08 16:59:00+00:00,0.343,0.36866,-0.15198752922836964
ADAUSDT,2024-11-07 04:00:00+00:00,2024-11-07 13:17:00+00:00,0.3698,0.3674660714285714,2.47054322876811
ADAUSDT,2024-11-08 20:00:00+00:00,2024-11-10 01:04:00+00:00,0.4381,0.4242771428571428,4.859859446052068
ADAUSDT,2024-11-11 16:00:00+00:00,2024-11-11 22:10:00+00:00,0.5984,0.5885660714285714,0.0
ADAUSDT,2024-11-13 00:00:00+00:00,2024-11-16 15:45:00+00:00,0.5608,0.4838468571428571,2.3669839902575207
ADAUSDT,2024-11-24 12:00:00+00:00,2024-11-29 20:59:00+00:00,0.9607,0.8672965714285714,0.9185958300704774
ADAUSDT,2024-12-06 20:00:00+00:00,2024-12-07 03:22:00+00:00,1.2197,1.202909142857143,-1.0
ADAUSDT,2024-12-10 12:00:00+00:00,2024-12-10 16:00:00+00:00,1.0153,1.0010125,-1.0
ADAUSDT,2024-12-16 00:00:00+00:00,2024-12-16 11:36:00+00:00,1.0872,1.0613251428571429,-1.0
ADAUSDT,2025-01-08 04:00:00+00:00,2025-01-08 17:31:00+00:00,0.9708,0.912148,-1.0
ADAUSDT,2025-01-10 12:00:00+00:00,2025-01-13 06:35:00+00:00,0.9381,0.8868394285714286,0.0
ADAUSDT,2025-01-19 04:00:00+00:00,2025-01-19 08:13:00+00:00,1.0705,1.059178857142857,-1.0
ADAUSDT,2025-01-20 12:00:00+00:00,2025-01-21 08:41:00+00:00,1.0568,0.955772,-1.0
ADAUSDT,2025-02-01 00:00:00+00:00,2025-02-01 11:16:00+00:00,0.9582,0.9701537142857144,2.3462402600506578
ADAUSDT,2025-02-12 04:00:00+00:00,2025-02-13 21:09:00+00:00,0.7689,0.8234857142857143,-1.0
ADAUSDT,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00,1.115,1.1287857142857145,-1.0
ADAUSDT,2025-03-03 04:00:00+00:00,2025-03-08 12:59:00+00:00,0.9969,0.63894,-0.5184936864454128
ADAUSDT,2025-03-06 12:00:00+00:00,2025-03-06 16:54:00+00:00,0.9252,0.9096857142857144,-1.0
ADAUSDT,2025-03-09 16:00:00+00:00,2025-03-15 00:59:00+00:00,0.7989,0.6376919999999999,-0.3455163515458292
ADAUSDT,2025-04-04 12:00:00+00:00,2025-04-09 20:59:00+00:00,0.6514,0.7117834285714285,0.1838252689952779
ADAUSDT,2025-04-13 00:00:00+00:00,2025-04-13 21:39:00+00:00,0.6502,0.6293754285714286,-1.0
ADAUSDT,2025-04-29 12:00:00+00:00,2025-04-29 23:14:00+00:00,0.7052,0.6888411428571429,-1.0
ADAUSDT,2025-05-09 12:00:00+00:00,2025-05-10 00:55:00+00:00,0.7711,0.7610520000000001,0.0
ADAUSDT,2025-05-11 04:00:00+00:00,2025-05-12 13:38:00+00:00,0.798,0.7774000000000001,2.2087378640776745
ADAUSDT,2025-05-31 04:00:00+00:00,2025-05-31 13:22:00+00:00,0.6562,0.6506464285714286,3.267524115755654
ADAUSDT,2025-07-03 08:00:00+00:00,2025-07-08 16:59:00+00:00,0.5991,0.612704,1.293737136136421
ADAUSDT,2025-07-06 20:00:00+00:00,2025-07-07 03:26:00+00:00,0.5846,0.5935885714285715,-1.0
ADAUSDT,2025-07-11 20:00:00+00:00,2025-07-12 00:35:00+00:00,0.7331,0.698472,-1.0
ADAUSDT,2025-07-13 16:00:00+00:00,2025-07-17 12:07:00+00:00,0.7346,0.709512,2.6312181122448965
ADAUSDT,2025-08-11 20:00:00+00:00,2025-08-14 09:02:00+00:00,0.7776,0.7376257142857143,5.0613966121077985
ADAUSDT,2025-08-22 16:00:00+00:00,2025-08-28 00:59:00+00:00,0.9285,0.970544,1.8599562363238535
ADAUSDT,2025-10-14 12:00:00+00:00,2025-10-19 20:59:00+00:00,0.6876,0.7377085714285715,0.5248603033413151
ADAUSDT,2025-12-05 16:00:00+00:00,2025-12-05 20:00:00+00:00,0.4199,0.4172035714285714,-1.0
ADAUSDT,2025-12-08 16:00:00+00:00,2025-12-09 11:56:00+00:00,0.4393,0.4475011428571428,0.0
ADAUSDT,2025-12-10 08:00:00+00:00,2025-12-11 00:32:00+00:00,0.4621,0.4509491428571429,-1.0
ADAUSDT,2025-12-18 12:00:00+00:00,2025-12-23 20:59:00+00:00,0.3719,0.4007308571428571,0.30869703095889434
ADAUSDT,2026-01-03 08:00:00+00:00,2026-01-05 17:23:00+00:00,0.3838,0.3745554285714286,2.5263938682161164
ADAUSDT,2026-01-06 08:00:00+00:00,2026-01-06 15:42:00+00:00,0.4185,0.4076428571428571,0.0
ADAUSDT,2026-01-15 20:00:00+00:00,2026-01-18 23:47:00+00:00,0.3899,0.376988,-1.0
ADAUSDT,2026-02-26 16:00:00+00:00,2026-02-26 20:29:00+00:00,0.2929,0.2858948571428572,-1.0
ADAUSDT,2026-04-06 12:00:00+00:00,2026-04-06 23:09:00+00:00,0.2557,0.25746,5.363636363636214
ADAUSDT,2026-04-08 00:00:00+00:00,2026-04-08 14:09:00+00:00,0.2619,0.2550142857142857,-1.0
ADAUSDT,2026-04-10 00:00:00+00:00,2026-04-12 08:00:00+00:00,0.2528,0.2406091428571428,-1.0
ADAUSDT,2026-04-17 08:00:00+00:00,2026-04-17 15:32:00+00:00,0.2549,0.2506617142857142,2.0672778751516154
ADAUSDT,2026-04-18 04:00:00+00:00,2026-04-18 10:36:00+00:00,0.257,0.2585089285714286,2.644970414201138
ADAUSDT,2026-04-18 16:00:00+00:00,2026-04-19 02:24:00+00:00,0.2502,0.2471188571428571,-1.0
ADAUSDT,2026-04-23 00:00:00+00:00,2026-04-23 04:00:00+00:00,0.248,0.2465691428571428,-1.0
ADAUSDT,2026-05-05 00:00:00+00:00,2026-05-05 05:27:00+00:00,0.2505,0.2530748571428571,-1.0
ADAUSDT,2026-05-06 12:00:00+00:00,2026-05-11 20:59:00+00:00,0.2638,0.2489234285714285,1.1360144426519139
ADAUSDT,2026-05-23 20:00:00+00:00,2026-05-28 14:19:00+00:00,0.2467,0.252972,2.0133928571428705
AVAXUSDT,2022-02-22 00:00:00+00:00,2022-02-22 15:47:00+00:00,68.35,66.82708571428572,2.998911860718192
AVAXUSDT,2022-03-01 08:00:00+00:00,2022-03-05 00:44:00+00:00,83.09,73.45965714285714,-1.0
AVAXUSDT,2022-03-28 20:00:00+00:00,2022-03-29 03:10:00+00:00,88.95,87.97074285714287,4.759467818171247
AVAXUSDT,2022-04-08 08:00:00+00:00,2022-04-08 22:20:00+00:00,87.59,84.02577142857143,-1.0
AVAXUSDT,2022-04-14 00:00:00+00:00,2022-04-19 08:59:00+00:00,81.48,85.8224,0.8635777450257927
AVAXUSDT,2022-07-17 20:00:00+00:00,2022-07-18 11:42:00+00:00,20.84,20.015485714285717,3.2813084759858766
AVAXUSDT,2022-07-18 04:00:00+00:00,2022-07-19 13:34:00+00:00,24.0,25.266285714285715,-1.0
AVAXUSDT,2022-07-20 20:00:00+00:00,2022-07-25 14:26:00+00:00,24.05,21.765085714285718,-1.0
AVAXUSDT,2022-08-15 16:00:00+00:00,2022-08-15 22:51:00+00:00,27.69,27.494642857142857,-1.0
AVAXUSDT,2022-09-09 20:00:00+00:00,2022-09-10 00:58:00+00:00,20.23,20.71742857142857,-1.0
AVAXUSDT,2022-09-13 16:00:00+00:00,2022-09-19 00:59:00+00:00,18.94,15.89,-0.6786885245901638
AVAXUSDT,2022-09-19 12:00:00+00:00,2022-09-24 20:59:00+00:00,17.04,18.608857142857143,-0.5290475323256244
AVAXUSDT,2022-10-25 12:00:00+00:00,2022-10-25 16:00:00+00:00,15.95,16.02135714285714,-1.0
AVAXUSDT,2022-10-26 20:00:00+00:00,2022-10-27 10:07:00+00:00,16.93,16.568417142857143,0.0
AVAXUSDT,2022-10-31 16:00:00+00:00,2022-11-02 09:33:00+00:00,18.952,17.863845714285713,-1.0
AVAXUSDT,2022-11-07 08:00:00+00:00,2022-11-07 22:25:00+00:00,17.82,17.283382857142854,0.0
AVAXUSDT,2022-11-08 12:00:00+00:00,2022-11-08 16:32:00+00:00,16.985,17.723285714285716,-1.0
AVAXUSDT,2022-11-10 04:00:00+00:00,2022-11-15 12:59:00+00:00,14.143,18.09914285714286,0.1734012205250424
AVAXUSDT,2022-12-04 12:00:00+00:00,2022-12-04 16:00:00+00:00,13.631,13.70325,-1.0
AVAXUSDT,2022-12-14 12:00:00+00:00,2022-12-18 04:23:00+00:00,13.843,14.329154285714289,3.8009450262702904
AVAXUSDT,2023-01-12 08:00:00+00:00,2023-01-12 13:30:00+00:00,15.23,14.796742857142856,-1.0
AVAXUSDT,2023-01-14 08:00:00+00:00,2023-01-14 14:42:00+00:00,16.82,16.613875,0.0
AVAXUSDT,2023-01-16 08:00:00+00:00,2023-01-21 16:59:00+00:00,16.06,14.378811428571428,0.8035981346530364
AVAXUSDT,2023-02-03 00:00:00+00:00,2023-02-05 12:57:00+00:00,21.03,19.86242857142857,-1.0
AVAXUSDT,2023-02-09 20:00:00+00:00,2023-02-15 04:59:00+00:00,17.561,16.658399999999997,0.49080434300908465
AVAXUSDT,2023-02-14 12:00:00+00:00,2023-02-15 12:21:00+00:00,17.954,18.49967428571429,-1.0
AVAXUSDT,2023-03-03 08:00:00+00:00,2023-03-08 16:59:00+00:00,16.402,17.89288,0.3736048508263577
AVAXUSDT,2023-03-12 20:00:00+00:00,2023-03-14 12:31:00+00:00,15.461,16.77686857142857,-1.0
AVAXUSDT,2023-03-14 20:00:00+00:00,2023-03-15 16:44:00+00:00,16.836,15.49437142857143,-1.0
AVAXUSDT,2023-04-12 16:00:00+00:00,2023-04-18 00:59:00+00:00,17.94,16.58665142857143,1.947761320069582
AVAXUSDT,2023-04-20 16:00:00+00:00,2023-04-21 06:09:00+00:00,18.132,17.95978285714286,0.0
AVAXUSDT,2023-04-21 12:00:00+00:00,2023-04-26 10:53:00+00:00,17.972,18.69429142857143,0.0
AVAXUSDT,2023-04-26 04:00:00+00:00,2023-04-26 08:26:00+00:00,17.479,17.57405357142857,-1.0
AVAXUSDT,2023-05-30 04:00:00+00:00,2023-05-31 04:57:00+00:00,14.417,14.087377142857145,-1.0
AVAXUSDT,2023-06-04 04:00:00+00:00,2023-06-06 19:53:00+00:00,14.654,15.305377142857145,0.0
AVAXUSDT,2023-06-22 00:00:00+00:00,2023-06-27 08:59:00+00:00,13.164,14.275005714285715,-0.09630913560943584
AVAXUSDT,2023-07-14 12:00:00+00:00,2023-07-14 18:21:00+00:00,15.131,14.688045714285714,-1.0
AVAXUSDT,2023-07-25 04:00:00+00:00,2023-07-30 12:59:00+00:00,13.231,13.671445714285714,-0.14076649627649795
AVAXUSDT,2023-09-05 20:00:00+00:00,2023-09-06 17:56:00+00:00,9.862,10.053257142857142,-1.0
AVAXUSDT,2023-09-29 20:00:00+00:00,2023-09-30 00:28:00+00:00,9.066,9.027548571428571,2.01679298558472
AVAXUSDT,2023-10-02 16:00:00+00:00,2023-10-05 02:05:00+00:00,9.254,8.973017142857143,2.7938257544944447
AVAXUSDT,2023-10-24 12:00:00+00:00,2023-10-24 16:28:00+00:00,10.021,9.940885714285711,2.7820970042794064
AVAXUSDT,2023-10-27 00:00:00+00:00,2023-10-27 11:33:00+00:00,10.648,10.544464285714286,0.0
AVAXUSDT,2023-11-02 04:00:00+00:00,2023-11-07 12:59:00+00:00,11.795,10.945091428571429,1.1260034692807306
AVAXUSDT,2023-11-09 16:00:00+00:00,2023-11-09 20:06:00+00:00,11.686,11.601446428571428,11.323548046462475
AVAXUSDT,2023-11-12 12:00:00+00:00,2023-11-13 11:16:00+00:00,17.825,17.15402285714286,0.0
AVAXUSDT,2023-11-21 16:00:00+00:00,2023-11-21 20:00:00+00:00,21.318,20.927205714285712,-1.0
AVAXUSDT,2023-11-28 16:00:00+00:00,2023-11-28 20:00:00+00:00,20.494,20.72249714285714,-1.0
AVAXUSDT,2024-01-23 20:00:00+00:00,2024-01-28 00:19:00+00:00,29.535,33.59180571428571,-1.0
AVAXUSDT,2024-02-03 08:00:00+00:00,2024-02-08 15:26:00+00:00,36.136,37.35288571428571,0.0
AVAXUSDT,2024-02-15 12:00:00+00:00,2024-02-15 16:13:00+00:00,41.73,41.41945142857143,-1.0
AVAXUSDT,2024-02-16 16:00:00+00:00,2024-02-16 20:00:00+00:00,40.73,39.87109142857143,-1.0
AVAXUSDT,2024-02-26 12:00:00+00:00,2024-02-28 16:28:00+00:00,38.352,40.72349142857143,-1.0
AVAXUSDT,2024-02-29 20:00:00+00:00,2024-03-05 19:56:00+00:00,41.028,35.20374857142857,-1.0
AVAXUSDT,2024-03-05 20:00:00+00:00,2024-03-11 04:59:00+00:00,38.01,33.897754285714285,0.8681387854811348
AVAXUSDT,2024-03-28 12:00:00+00:00,2024-03-29 00:37:00+00:00,54.146,53.80376785714286,0.0
AVAXUSDT,2024-05-21 04:00:00+00:00,2024-05-26 12:59:00+00:00,39.741,44.17724571428571,0.5806711724070422
AVAXUSDT,2024-05-23 12:00:00+00:00,2024-05-23 16:30:00+00:00,38.207,37.937803571428574,-1.0
AVAXUSDT,2024-06-28 12:00:00+00:00,2024-06-28 19:22:00+00:00,28.866,29.12956,2.953558961906173
AVAXUSDT,2024-07-21 20:00:00+00:00,2024-07-22 00:00:00+00:00,32.165,32.507485714285714,-1.0
AVAXUSDT,2024-07-22 12:00:00+00:00,2024-07-22 20:09:00+00:00,31.478,31.218977142857145,2.6637693308919306
AVAXUSDT,2024-08-05 12:00:00+00:00,2024-08-05 16:13:00+00:00,19.299,19.98618857142857,-1.0
AVAXUSDT,2024-08-30 12:00:00+00:00,2024-08-30 16:00:00+00:00,22.751,22.54576785714286,-1.0
AVAXUSDT,2024-09-18 00:00:00+00:00,2024-09-18 09:53:00+00:00,23.496,23.256417142857146,-1.0
AVAXUSDT,2024-09-18 20:00:00+00:00,2024-09-19 00:00:00+00:00,23.452,23.619994285714284,-1.0
AVAXUSDT,2024-09-20 12:00:00+00:00,2024-09-20 16:00:00+00:00,27.564,27.23247428571429,-1.0
AVAXUSDT,2024-10-01 20:00:00+00:00,2024-10-03 08:09:00+00:00,25.791,24.72949714285714,-1.0
AVAXUSDT,2024-10-08 16:00:00+00:00,2024-10-11 08:00:00+00:00,26.546,27.115057142857143,0.0
AVAXUSDT,2024-10-15 12:00:00+00:00,2024-10-15 16:43:00+00:00,27.936,27.774035714285716,2.877398015435554
AVAXUSDT,2024-11-07 16:00:00+00:00,2024-11-08 11:43:00+00:00,27.589,28.198177142857144,-1.0
AVAXUSDT,2024-11-08 16:00:00+00:00,2024-11-09 01:16:00+00:00,27.952,27.49391428571429,2.7285598453190447
AVAXUSDT,2024-11-09 08:00:00+00:00,2024-11-09 15:32:00+00:00,29.44,29.645857142857142,2.934767522553825
AVAXUSDT,2024-11-11 04:00:00+00:00,2024-11-11 12:19:00+00:00,30.91,30.427177142857143,2.2931332402300777
AVAXUSDT,2024-11-13 00:00:00+00:00,2024-11-13 04:35:00+00:00,33.9,32.04989714285715,-1.0
AVAXUSDT,2024-11-14 08:00:00+00:00,2024-11-14 23:11:00+00:00,32.421,31.245594285714287,-1.0
AVAXUSDT,2024-11-24 12:00:00+00:00,2024-11-25 09:40:00+00:00,38.803,37.348194285714285,5.290187005825042
AVAXUSDT,2024-12-19 20:00:00+00:00,2024-12-20 08:22:00+00:00,37.704,36.53799428571429,0.0
AVAXUSDT,2025-01-13 16:00:00+00:00,2025-01-13 20:22:00+00:00,34.855,35.12321428571428,3.8468708388814683
AVAXUSDT,2025-01-19 08:00:00+00:00,2025-01-19 21:47:00+00:00,36.861,35.4348,0.0
AVAXUSDT,2025-01-31 16:00:00+00:00,2025-02-02 22:47:00+00:00,36.031,37.32954857142857,6.87494609366063
AVAXUSDT,2025-02-23 20:00:00+00:00,2025-02-24 03:37:00+00:00,24.963,25.20322857142857,3.516531874405352
AVAXUSDT,2025-03-08 12:00:00+00:00,2025-03-08 16:00:00+00:00,20.129,20.373337142857142,-1.0
AVAXUSDT,2025-03-24 00:00:00+00:00,2025-03-24 04:07:00+00:00,20.973,21.444674285714285,-1.0
AVAXUSDT,2025-03-25 04:00:00+00:00,2025-03-30 12:59:00+00:00,21.684,24.15816,0.9360752740324008
AVAXUSDT,2025-04-03 04:00:00+00:00,2025-04-07 01:19:00+00:00,18.913,19.592885714285718,3.8552277693729824
AVAXUSDT,2025-05-11 04:00:00+00:00,2025-05-12 07:46:00+00:00,24.312,23.780520000000003,3.7452397079852604
AVAXUSDT,2025-05-12 12:00:00+00:00,2025-05-12 18:32:00+00:00,24.658,24.17246857142857,-1.0
AVAXUSDT,2025-05-19 04:00:00+00:00,2025-05-19 17:09:00+00:00,22.592,23.188954285714285,0.0
AVAXUSDT,2025-06-11 20:00:00+00:00,2025-06-12 19:45:00+00:00,21.978,20.71001142857143,-1.0
AVAXUSDT,2025-07-04 16:00:00+00:00,2025-07-04 23:41:00+00:00,17.539,17.42757142857143,2.0692307692307397
AVAXUSDT,2025-07-08 12:00:00+00:00,2025-07-08 16:41:00+00:00,18.009,18.087107142857143,-1.0
AVAXUSDT,2025-07-11 16:00:00+00:00,2025-07-12 15:33:00+00:00,20.8,20.237422857142857,-1.0
AVAXUSDT,2025-07-14 12:00:00+00:00,2025-07-19 20:59:00+00:00,21.32,19.80718857142857,2.3228275075356333
AVAXUSDT,2025-08-05 12:00:00+00:00,2025-08-10 20:59:00+00:00,22.432,20.34468571428572,0.6242471528690346
AVAXUSDT,2025-08-10 04:00:00+00:00,2025-08-15 12:59:00+00:00,23.804,22.148462857142857,0.3539636682440586
AVAXUSDT,2025-08-14 16:00:00+00:00,2025-08-19 04:08:00+00:00,24.137,23.003897142857145,-1.0
AVAXUSDT,2025-08-19 16:00:00+00:00,2025-08-22 11:09:00+00:00,22.656,22.15208,0.0
AVAXUSDT,2025-08-24 04:00:00+00:00,2025-08-25 20:34:00+00:00,25.661,23.177742857142857,-1.0
AVAXUSDT,2025-09-02 08:00:00+00:00,2025-09-02 12:20:00+00:00,24.242,24.369982142857143,2.2191991070183104
AVAXUSDT,2025-09-03 20:00:00+00:00,2025-09-04 04:44:00+00:00,25.169,25.01967857142857,-1.0
AVAXUSDT,2025-09-11 12:00:00+00:00,2025-09-16 20:59:00+00:00,28.52,26.51382857142857,0.7486897573202674
AVAXUSDT,2025-09-14 12:00:00+00:00,2025-09-14 16:00:00+00:00,29.9,29.400577142857145,-1.0
AVAXUSDT,2025-09-30 12:00:00+00:00,2025-09-30 21:59:00+00:00,28.948,28.513417142857143,2.2859096407721067
AVAXUSDT,2025-11-11 16:00:00+00:00,2025-11-11 20:00:00+00:00,17.432,17.30942857142857,-1.0
AVAXUSDT,2025-11-18 08:00:00+00:00,2025-11-23 16:59:00+00:00,14.867,15.91046857142857,1.486388802181738
AVAXUSDT,2025-11-28 16:00:00+00:00,2025-11-28 20:00:00+00:00,14.949,14.874502857142858,-1.0
AVAXUSDT,2025-12-11 00:00:00+00:00,2025-12-16 04:41:00+00:00,13.266,12.153234285714284,-1.0
AVAXUSDT,2025-12-24 04:00:00+00:00,2025-12-26 02:21:00+00:00,12.112,12.565491428571429,-1.0
AVAXUSDT,2025-12-27 00:00:00+00:00,2025-12-27 08:25:00+00:00,12.408,12.467785714285714,-1.0
AVAXUSDT,2025-12-31 20:00:00+00:00,2026-01-01 09:04:00+00:00,12.33,12.37417857142857,0.0
AVAXUSDT,2026-01-07 16:00:00+00:00,2026-01-08 06:57:00+00:00,14.239,13.85037142857143,-1.0
