symbol,side,entry_ms,exit_ms,entry,sl,K,conf,r_v3,exit_reason,hold_h,entry_time,exit_time
AVAXUSDT,short,1722859200000,1722873600000,19.299,19.98618857142857,2.0,False,-1.0,SL,4.0,2024-08-05 12:00:00+00:00,2024-08-05 16:00:00+00:00
AVAXUSDT,long,1725019200000,1725033600000,22.751,22.54576785714286,3.0,True,-1.0,SL,4.0,2024-08-30 12:00:00+00:00,2024-08-30 16:00:00+00:00
AVAXUSDT,long,1726617600000,1726652700000,23.496,23.256417142857146,2.0,False,-1.0,SL,9.75,2024-09-18 00:00:00+00:00,2024-09-18 09:45:00+00:00
AVAXUSDT,short,1726689600000,1726704000000,23.452,23.619994285714284,2.0,False,-1.0,SL,4.0,2024-09-18 20:00:00+00:00,2024-09-19 00:00:00+00:00
AVAXUSDT,long,1726833600000,1726848000000,27.564,27.23247428571429,3.0,True,-1.0,SL,4.0,2024-09-20 12:00:00+00:00,2024-09-20 16:00:00+00:00
AVAXUSDT,long,1727812800000,1727942400000,25.791,24.72949714285714,3.0,True,-1.0,SL,36.0,2024-10-01 20:00:00+00:00,2024-10-03 08:00:00+00:00
AVAXUSDT,short,1728403200000,1728673200000,26.546,27.115057142857143,3.0,True,-1.0,SL,75.0,2024-10-08 16:00:00+00:00,2024-10-11 19:00:00+00:00
AVAXUSDT,long,1728993600000,1729008000000,27.936,27.774035714285716,2.0,False,2.0,TP,4.0,2024-10-15 12:00:00+00:00,2024-10-15 16:00:00+00:00
AVAXUSDT,short,1730995200000,1731065400000,27.589,28.198177142857144,2.0,False,-1.0,SL,19.5,2024-11-07 16:00:00+00:00,2024-11-08 11:30:00+00:00
AVAXUSDT,long,1731081600000,1731110400000,27.952,27.49391428571429,2.0,False,2.0,TP,8.0,2024-11-08 16:00:00+00:00,2024-11-09 00:00:00+00:00
AVAXUSDT,short,1731139200000,1731159900000,29.44,29.645857142857142,2.0,False,2.0,TP,5.75,2024-11-09 08:00:00+00:00,2024-11-09 13:45:00+00:00
AVAXUSDT,long,1731297600000,1731320100000,30.91,30.427177142857143,2.0,False,2.0,TP,6.25,2024-11-11 04:00:00+00:00,2024-11-11 10:15:00+00:00
AVAXUSDT,long,1731456000000,1731472200000,33.9,32.04989714285715,2.0,False,-1.0,SL,4.5,2024-11-13 00:00:00+00:00,2024-11-13 04:30:00+00:00
AVAXUSDT,long,1731571200000,1731625200000,32.421,31.245594285714287,2.0,False,-1.0,SL,15.0,2024-11-14 08:00:00+00:00,2024-11-14 23:00:00+00:00
AVAXUSDT,long,1732449600000,1732485600000,38.803,37.348194285714285,2.0,False,2.0,TP,10.0,2024-11-24 12:00:00+00:00,2024-11-24 22:00:00+00:00
AVAXUSDT,long,1734638400000,1734661800000,37.704,36.53799428571429,2.0,False,2.0,TP,6.5,2024-12-19 20:00:00+00:00,2024-12-20 02:30:00+00:00
AVAXUSDT,short,1736784000000,1736798400000,34.855,35.12321428571428,2.0,False,2.0,TP,4.0,2025-01-13 16:00:00+00:00,2025-01-13 20:00:00+00:00
AVAXUSDT,long,1737273600000,1737326700000,36.861,35.4348,3.0,True,-1.0,SL,14.75,2025-01-19 08:00:00+00:00,2025-01-19 22:45:00+00:00
AVAXUSDT,short,1740340800000,1740360600000,24.963,25.20322857142857,2.0,False,2.0,TP,5.5,2025-02-23 20:00:00+00:00,2025-02-24 01:30:00+00:00
