scenario_name,execution_model,strategy_variant,risk_multiplier,effective_notional_cap,sa_cap_tag,symbol,entry_time,exit_time,side,entry,fill_entry,fill_vs_refined_pct,avg_entry_exec,sl,qty,notional,requested_notional,risk_pct_requested,risk_pct_base,actual_risk_amount,risk_per_unit_exec,r_multiple,net_pnl,result,exit_reason,hold_bars,score,grade,run_potential,rp_action,tier,tier_mult,pre_entry_total,pre_entry_sweep,wick_ratio_5,tp_plan_name,expansion_state,a_sweep,a_volume,a_pre_total_ge4,a_sweep_count_2_4,a_score_ge13,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_mss,a_fvg,a_ob,a_overlap,zone_has_ob,zone_has_fvg,h1_refined,h1_overlap_frac,zone_low_pre,zone_high_pre,ob_mode,sweep_recent_n,disp_atr_mult,disp_body_ratio,mss_mode,n_combos_matched,a_room,a_efficiency,a_bb_squeeze,a_vol_expansion,n_atoms_true,atoms_true,tag_sweep,tag_volume,pass_vol,pass_sweep,pass_d1,pass_pull,pass_atr,pass_combo,pass_count,filter_groups_active,entry_refined,entry_improved_by,max_rr_seen,runner_max_rr_seen,runner_candidate_2of3,post_2of3_apply_ok,runner_protected,proxy_runner,balance_at_entry,phase_at_entry,entry_cost_mode,slippage_applied_pct,split_tranches_used,balance_after_exit,phase_at_exit,month,matched_setup,n_setups_matched
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BTCUSDT,2024-06-12 12:00:00+00:00,2024-06-13 20:00:00+00:00,short,69868.9,69868.9,0.0,69868.9,70891.35942857144,0.768389732721436,53686.545396540736,53686.545396540736,0.022,0.022,785.6473270385218,1022.4594285714411,2.238538919155138,1758.7021183059358,win,stop,8,8.75,B,2,tier_d_skip,D,1.0,0,0,0.3640681003584256,base,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,69868.9,70588.0,engulf,10,1.3,0.45,legacy,1,True,True,False,True,3,"a_volume,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,3.5383311052788695,3.5383311052788695,True,True,True,False,35711.24213811463,A,direct_under_threshold,0.0,1,37375.33553169333,A,2024-06,efficiency+fvg+room+vol_expansion+volume,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,SOLUSDT,2024-06-12 12:00:00+00:00,2024-06-14 12:00:00+00:00,short,156.24,156.24,0.0,156.24,163.50251999999998,49.171970800926935,7682.628717936825,7682.628717936825,0.01,0.01,357.11242138114625,7.262519999999967,1.5208547363725053,543.1161174749702,time_exit_non_runner,time_exit_non_runner,12,9.25,B,3,tier_d_skip,D,1.0,0,0,0.26733084267330764,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,156.24,158.3,engulf,10,1.3,0.45,legacy,1,True,True,False,True,5,"a_volume,a_wick_le_q1,a_trend_align,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,1.8457780494924714,,False,False,False,False,35711.24213811463,A,direct_under_threshold,0.0,1,37918.4516491683,A,2024-06,efficiency+fvg+room+vol_expansion+volume+wick_le_q1,3
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,AVAXUSDT,2024-06-14 08:00:00+00:00,2024-06-14 20:00:00+00:00,short,32.165,32.165,0.0,32.165,32.51640571428571,957.2354862497967,30789.479415224712,30789.479415224712,0.009,0.009,336.3780197852399,0.3514057142857112,3.3478100209769894,1126.1297054734223,win,stop,3,9.5,B,2,rp_pass_rp2,B,1.0,0,0,0.2273603082851647,base,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.0,32.165,32.443,engulf,10,1.3,0.45,legacy,1,True,True,False,True,4,"a_volume,a_wick_le_q1,a_trend_align,a_room",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,8.232649278001896,8.232649278001896,True,True,True,True,37375.33553169333,A,direct_under_threshold,0.0,1,39044.58135464173,A,2024-06,efficiency+ob+room,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BTCUSDT,2024-06-14 16:00:00+00:00,2024-06-16 16:00:00+00:00,long,65466.6,65466.6,0.0,65466.6,63447.179428571435,0.4130917294219573,27043.711013375512,27043.711013375512,0.022,0.022,834.2059362817026,2019.4205714285636,0.5000916917893872,417.1794579758664,time_exit_non_runner,time_exit_non_runner,12,7.75,B,2,rp_pass_rp2,B,1.0,0,0,0.1748551812915594,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,65242.0,65466.6,engulf,10,1.3,0.45,legacy,1,True,True,False,True,4,"a_volume,a_wick_le_q1,a_fvg,a_room",False,True,False,True,False,False,False,SWEEP,1,False,False,0.0,0.6503845799049605,,False,False,False,False,37918.4516491683,A,direct_under_threshold,0.0,1,39461.76081261759,A,2024-06,efficiency+fvg+room+vol_expansion+volume+wick_le_q1,3
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2024-06-14 16:00:00+00:00,2024-06-16 16:00:00+00:00,long,3420.2,3420.2,0.0,3420.2,3051.0566285714285,1.5408018097043956,5269.850349550974,5269.850349550974,0.015,0.015,568.7767747375245,369.1433714285713,0.47369295654232163,269.4255520380241,time_exit_non_runner,time_exit_non_runner,12,11.25,S,3,tier_d_skip,D,1.0,0,0,0.2630941568271269,base,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,0.0,3120.0,3420.2,engulf,10,1.3,0.45,legacy,1,True,True,False,True,6,"a_volume,a_score_ge13,a_wick_le_q1,a_mss,a_fvg,a_room",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,0.5171432423700962,,False,False,False,False,37918.4516491683,A,direct_under_threshold,0.0,1,39731.186364655616,A,2024-06,efficiency+fvg+room+vol_expansion+volume+wick_le_q1,3
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2024-06-14 20:00:00+00:00,2024-06-16 20:00:00+00:00,short,0.14103,0.14103,0.0,0.14103,0.14454005714285714,88989.05007081408,12550.125731486907,12550.125731486907,0.008,0.008,312.3566508371338,0.0035100571428571536,1.2340945560511791,385.47764234448584,time_exit_non_runner,time_exit_non_runner,12,8.75,B,3,rp_pass_rp3,A,1.0,6,2,0.24187256176853142,base,False,False,True,True,True,False,True,True,True,False,True,False,False,False,True,True,0.10427135678392283,0.13624,0.1442,engulf,10,1.3,0.45,legacy,1,True,True,False,True,8,"a_volume,a_pre_total_ge4,a_sweep_count_2_4,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,True,0.10427135678392283,2.0284570051769513,,False,False,False,False,39044.58135464173,A,direct_under_threshold,0.0,1,40116.6640070001,A,2024-06,efficiency+fvg+room+vol_expansion+volume+wick_le_q1,4
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2024-06-17 16:00:00+00:00,2024-06-18 04:00:00+00:00,short,3560.31,3560.31,0.0,3560.31,3614.7388,11.05572711698586,39361.815811875924,39361.815811875924,0.015,0.015,601.7499601050015,54.42880000000014,1.955758275503304,1176.8774642591397,win,stop,3,9.25,B,2,tier_d_skip,D,1.0,0,0,0.2963817307058607,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,3560.31,3574.2,engulf,10,1.3,0.45,legacy,1,True,True,False,False,4,"a_volume,a_wick_le_q1,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,4.013683932035971,2.4505408901169927,False,False,False,False,40116.6640070001,A,direct_under_threshold,0.0,1,41293.54147125924,A,2024-06,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,SOLUSDT,2024-06-16 12:00:00+00:00,2024-06-19 20:00:00+00:00,short,148.629,148.629,0.0,148.629,155.9029314285714,53.677411916859384,7978.020055790893,7978.020055790893,0.01,0.01,390.4458135464173,7.273931428571416,1.6883925973221032,659.2258212471771,time_exit_non_runner,time_exit_non_runner,20,8.75,B,3,rp_pass_rp3,B,1.0,0,0,0.2172223358560065,expansion,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,148.629,152.87,engulf,10,1.3,0.45,legacy,1,True,True,False,False,5,"a_volume,a_wick_le_q1,a_trend_align,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,2.973495174156169,,False,False,False,False,39044.58135464173,A,direct_under_threshold,0.0,1,41952.76729250642,A,2024-06,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,LINKUSDT,2024-06-19 20:00:00+00:00,2024-06-20 04:00:00+00:00,short,14.426,14.426,0.0,14.426,14.543910714285715,2846.4091696263413,41062.2986810296,41062.2986810296,0.008,0.008,335.6221383400514,0.1179107142857152,0.1277781879448745,42.885188671275756,win,stop,2,8.75,B,3,rp_pass_rp3,B,1.0,0,0,0.20707732634338122,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,14.426,14.502,engulf,10,1.3,0.45,legacy,1,True,True,False,True,5,"a_volume,a_wick_le_q1,a_trend_align,a_fvg,a_room",False,True,False,False,False,False,False,none,0,False,False,0.0,1.323034984098132,,False,False,False,False,41952.76729250642,A,direct_under_threshold,0.0,1,41995.65248117769,A,2024-06,efficiency+fvg+room+vol_expansion+volume+wick_le_q1,3
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,AVAXUSDT,2024-06-20 08:00:00+00:00,2024-06-20 16:00:00+00:00,short,28.866,28.866,0.0,28.866,29.150548571428573,1328.2824455348725,38342.20107280963,38342.20107280963,0.009,0.009,377.9608723305992,0.2845485714285729,2.6132341212145467,987.7002480583369,win,stop,2,9.0,B,2,tier_d_skip,D,1.0,0,0,0.4036036036036054,base,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0.0,28.866,29.073,engulf,10,1.3,0.45,legacy,1,True,True,False,True,3,"a_volume,a_trend_align,a_room",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,6.972447586151455,6.670214475058201,True,True,True,True,41995.65248117769,A,direct_under_threshold,0.0,1,42983.35272923603,A,2024-06,efficiency+ob+room,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BNBUSDT,2024-06-18 20:00:00+00:00,2024-06-20 20:00:00+00:00,short,588.66,588.66,0.0,588.66,613.3401142857142,20.077804013328155,11819.000110485751,11819.000110485751,0.012,0.012,495.5224976551109,24.68011428571424,0.030470280295063674,15.098709396061262,time_exit_non_runner,time_exit_non_runner,12,10.75,S,3,rp_pass_rp3,C,1.0,1,0,0.2918367346938786,base,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,0.6698795180722953,587.29,591.44,engulf,10,1.3,0.45,legacy,1,True,True,False,False,7,"a_volume,a_score_ge13,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,True,0.6698795180722953,0.1884107968937392,,False,False,False,False,41293.54147125924,A,direct_under_threshold,0.0,1,42998.451438632095,A,2024-06,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ADAUSDT,2024-06-17 16:00:00+00:00,2024-07-02 08:00:00+00:00,short,0.4138,0.4138,0.0,0.4138,0.41960800000000004,55257.11295730008,22865.393341730774,22865.393341730774,0.008,0.008,320.93331205600083,0.005808000000000035,0.8592184435261736,275.7518208604568,win,stop,88,9.75,B,3,rp_pass_rp3,B,1.0,0,0,0.22131147540983415,expansion,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,0.4138,0.4152,engulf,10,1.3,0.45,legacy,1,True,True,False,False,5,"a_volume,a_wick_le_q1,a_trend_align,a_fvg,a_room",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,10.53719008264456,,True,True,True,True,40116.6640070001,A,direct_under_threshold,0.0,1,43274.203259492555,A,2024-07,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BTCUSDT,2024-06-17 16:00:00+00:00,2024-06-21 00:00:00+00:00,short,65813.2,65813.2,0.0,65813.2,66817.55885714285,0.8787363220599049,57832.44931099293,57832.44931099293,0.022,0.022,882.5666081540022,1004.3588571428554,1.2190019152801368,1075.8503857020228,time_exit_non_runner,time_exit_non_runner,20,10.0,S,3,rp_pass_rp3,C,1.0,1,1,0.297129411764709,expansion,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True,False,0.0,65813.2,65907.5,engulf,10,1.3,0.45,legacy,1,True,True,True,False,7,"a_volume,a_score_ge13,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg,a_room",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,1.7955733522679402,,False,False,False,False,40116.6640070001,A,direct_under_threshold,0.0,1,44350.05364519458,A,2024-06,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2024-06-21 20:00:00+00:00,2024-06-23 20:00:00+00:00,short,3541.63,3541.63,0.0,3541.63,3589.9509714285714,13.767330933346436,48758.79225346774,48758.79225346774,0.015,0.015,665.2508046779187,48.32097142857128,1.9692034675863939,1310.0141913863963,time_exit_non_runner,time_exit_non_runner,12,10.75,S,3,rp_pass_rp3,B,1.0,0,0,0.14903892591519025,base,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,0.0,3541.63,3570.07,engulf,10,1.3,0.45,legacy,1,True,False,False,True,6,"a_volume,a_score_ge13,a_wick_le_q1,a_trend_align,a_fvg,a_room",False,True,False,False,False,False,False,none,0,False,False,0.0,2.9751057511852426,,False,False,False,False,44350.05364519458,A,direct_under_threshold,0.0,1,45660.06783658098,A,2024-06,room+score_ge13+trend_align+vol_expansion+volume+wick_le_q1,2
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ADAUSDT,2024-06-24 12:00:00+00:00,2024-06-24 20:00:00+00:00,short,0.3779,0.3779,0.0,0.3779,0.3843862857142857,56315.826774040914,21281.750937910063,21281.750937910063,0.008,0.008,365.2805426926478,0.006486285714285667,0.19186361333803145,70.08404480308847,win,stop,2,8.75,B,3,rp_pass_rp3,B,1.0,2,0,0.1826086956521734,base,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,0.23809523809523936,0.3775,0.3838,engulf,10,1.3,0.45,legacy,1,True,True,True,False,6,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg,a_room",False,True,False,False,False,False,False,none,0,False,True,0.23809523809523936,2.2046515725486957,,False,False,False,False,45660.06783658098,A,direct_under_threshold,0.0,1,45730.15188138407,A,2024-06,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2024-06-21 16:00:00+00:00,2024-06-25 00:00:00+00:00,short,0.12365,0.12365,0.0,0.12365,0.1289541142857143,66891.55060575325,8271.140232401389,8271.140232401389,0.008,0.008,354.80042916155674,0.005304114285714298,0.17005284065199933,60.334820843471185,time_exit_non_runner,time_exit_non_runner,20,10.0,A,2,rp_pass_rp2,C,1.0,3,0,0.3075196408529738,expansion,True,False,False,True,False,True,True,True,True,False,False,True,False,True,False,True,0.7800000000000022,0.12343,0.12443,engulf,10,1.3,0.45,legacy,1,True,False,True,False,6,"a_pre_total_ge4,a_score_ge13,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_room",False,False,True,False,False,False,False,VOLUME,1,False,True,0.7800000000000022,1.90418219818577,,False,False,False,False,44350.05364519458,A,direct_under_threshold,0.0,1,45790.486702227536,A,2024-06,bb_squeeze+ob+pre_total_ge1+pre_total_ge4+room+wick_le_q1,2
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BTCUSDT,2024-06-25 00:00:00+00:00,2024-06-25 08:00:00+00:00,short,61550.0,61550.0,0.0,61550.0,61774.531428571434,2.2318677515301806,137371.4601066826,137371.4601066826,0.022,0.022,501.12445463358563,224.53142857143393,1.640155756750552,821.9221591157564,win,stop,2,7.75,B,3,rp_pass_rp3,B,1.0,0,0,0.15307203389830354,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,0.5664034458004293,61429.2,61707.8,engulf,10,1.3,0.45,legacy,1,True,True,False,True,5,"a_volume,a_wick_le_q1,a_trend_align,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,True,0.5664034458004293,4.228806657674294,4.047540274349037,False,False,False,False,45790.486702227536,A,direct_under_threshold,0.0,1,46612.40886134329,A,2024-06,efficiency+fvg+room+vol_expansion+volume+wick_le_q1,3
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2024-06-26 00:00:00+00:00,2024-06-26 20:00:00+00:00,short,0.12777,0.12777,0.0,0.12777,0.1293404,237454.96108682273,30339.62037806334,30339.62037806334,0.008,0.008,372.8992708907463,0.0015703999999999996,2.162180267083906,806.2754451299477,win,stop,5,8.0,B,3,rp_pass_rp3,A,1.0,2,2,0.23470411233701421,base,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,False,0.0,0.12777,0.12903,engulf,10,1.3,0.45,legacy,1,True,True,False,True,7,"a_volume,a_sweep_count_2_4,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg,a_room",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,3.820682628629644,3.820682628629644,True,True,True,False,46612.40886134329,A,direct_under_threshold,0.0,1,47418.68430647324,A,2024-06,efficiency+fvg+room+vol_expansion+volume+wick_le_q1,4
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,SOLUSDT,2024-06-28 08:00:00+00:00,2024-06-28 12:00:00+00:00,long,144.75,144.75,0.0,144.75,141.89649714285716,166.17710470405012,24054.135905911255,24054.135905911255,0.01,0.01,474.18684306473233,2.8535028571428427,-1.0502271263589815,-498.0038855491112,loss,stop,1,7.75,B,2,rp_pass_rp2,B,1.0,0,0,0.1950499348675631,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,144.055,144.75,engulf,10,1.3,0.45,legacy,1,True,True,False,False,4,"a_volume,a_wick_le_q1,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,0.744698746202666,,False,False,False,False,47418.68430647324,A,direct_under_threshold,0.0,1,46920.68042092412,A,2024-06,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BTCUSDT,2024-06-30 20:00:00+00:00,2024-07-01 00:00:00+00:00,short,62953.4,62953.4,0.0,62953.4,63142.260200000004,2.2359720247480257,140762.04126277237,140762.04126277237,0.022,0.022,422.2861237883234,188.8602000000028,-1.3338333333333285,-563.25930811299,loss,stop,1,8.0,B,2,tier_d_skip,D,1.0,0,0,0.36154466183044076,base,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0.0,62953.4,63012.2,engulf,10,1.3,0.45,legacy,1,True,True,True,False,3,"a_volume,a_trend_align,a_room",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,2.072432412969994,,False,False,False,False,46920.68042092412,A,direct_under_threshold,0.0,1,46357.421112811135,A,2024-07,efficiency+ob+room,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,LINKUSDT,2024-07-02 00:00:00+00:00,2024-07-02 12:00:00+00:00,long,14.26,14.26,0.0,14.26,14.100262857142857,2321.685252841655,33107.231705522,33107.231705522,0.008,0.008,370.8593689024891,0.1597371428571428,1.861133488946125,690.2187911538476,win,stop,3,7.75,B,2,rp_pass_rp2,B,1.0,1,1,0.22273425499232105,base,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,0.0,14.119,14.26,engulf,10,1.3,0.45,legacy,1,True,True,False,False,5,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_fvg,a_room",False,True,False,False,False,False,False,none,0,False,False,0.0,3.067539529226589,2.6543607354940235,True,False,False,False,46357.421112811135,A,direct_under_threshold,0.0,1,47047.639903964984,A,2024-07,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ADAUSDT,2024-07-01 12:00:00+00:00,2024-07-02 16:00:00+00:00,long,0.3978,0.3978,0.0,0.3978,0.3939708571428572,96851.79757937086,38527.64507707373,38527.64507707373,0.008,0.008,370.8593689024891,0.0038291428571428088,2.7451722802566993,1018.0728593846064,win,stop,7,9.0,B,1,rp_boost_rp1_x1.5,C,1.0,1,0,0.27338129496403124,base,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,1.0,0.3945,0.3978,engulf,10,1.3,0.45,legacy,1,True,True,False,False,4,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_room",False,True,False,False,False,False,False,none,0,False,True,1.0,5.536487091478953,5.536487091478953,True,True,True,True,46357.421112811135,A,direct_under_threshold,0.0,1,48065.71276334959,A,2024-07,efficiency+ob+room,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2024-07-01 00:00:00+00:00,2024-07-03 12:00:00+00:00,short,3488.8,3488.8,0.0,3488.8,3533.955542857143,15.399246087951157,53724.889751644,53724.889751644,0.015,0.015,695.361316692167,45.15554285714279,2.4964428867457515,1735.92981277432,win,stop,15,7.75,B,3,tier_d_skip,D,1.0,0,0,0.2675858845524721,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,3488.8,3531.52,engulf,10,1.3,0.45,legacy,1,True,True,True,False,5,"a_volume,a_wick_le_q1,a_trend_align,a_fvg,a_room",False,True,False,False,False,False,False,none,0,False,False,0.0,4.7808084310484995,4.7808084310484995,False,False,False,False,46357.421112811135,A,direct_under_threshold,0.0,1,49801.64257612391,A,2024-07,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,LINKUSDT,2024-07-03 20:00:00+00:00,2024-07-04 00:00:00+00:00,long,13.957,13.957,0.0,13.957,13.504679999999999,880.8214109678755,12293.62443287864,12293.62443287864,0.008,0.008,398.4131406089913,0.45232000000000205,-1.0303564732932438,-410.50755847156546,loss,stop,1,9.25,B,2,tier_d_skip,D,1.0,0,0,0.2617498192335527,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,13.695,13.957,engulf,10,1.3,0.45,legacy,1,True,True,True,True,4,"a_volume,a_wick_le_q1,a_fvg,a_room",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,0.0,,False,False,False,False,49801.64257612391,A,direct_under_threshold,0.0,1,49391.13501765234,A,2024-07,efficiency+fvg+room+vol_expansion+volume+wick_le_q1,3
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,XRPUSDT,2024-07-02 08:00:00+00:00,2024-07-04 04:00:00+00:00,short,0.486,0.486,0.0,0.486,0.49912228571428574,28261.79653280587,13735.233114943652,13735.233114943652,0.008,0.008,370.8593689024891,0.013122285714285753,2.0043906963072593,743.3470686665308,win,stop,11,9.0,B,2,tier_d_skip,D,1.0,0,0,0.36708860759493056,base,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.0,0.486,0.4882,engulf,10,1.3,0.45,legacy,1,True,True,True,False,2,"a_trend_align,a_room",False,False,False,True,False,False,False,SWEEP,1,False,False,0.0,3.55883121407419,2.446220170701958,False,False,False,False,46357.421112811135,A,direct_under_threshold,0.0,1,50134.48208631887,A,2024-07,efficiency+ob+room,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,SOLUSDT,2024-07-04 04:00:00+00:00,2024-07-05 00:00:00+00:00,long,134.624,134.624,0.0,134.624,124.65164,50.27343786858767,6768.011299620746,6768.011299620746,0.01,0.01,501.34482086318866,9.972359999999995,-1.012999713207305,-507.8621597523778,loss,stop,5,7.75,B,2,tier_d_skip,D,1.0,0,0,0.364604882085227,base,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,132.579,134.624,engulf,10,1.3,0.45,legacy,1,True,True,False,True,3,"a_volume,a_fvg,a_room",False,True,False,False,False,False,False,none,0,False,False,0.0,0.13537417421753678,,False,False,False,False,50134.48208631887,A,direct_under_threshold,0.0,1,49626.6199265665,A,2024-07,efficiency+fvg+room+vol_expansion+volume,1
